t_s,x_ref_cm,x_meas_cm,x_meas_raw_cm,x_true_cm,v_true_cmps,v_obs_cmps,v_cmd_cmps,err_cm,p_term,i_term,d_term
3.859999999999999876e+00,5.000000000000000000e+00,4.094142186212117451e+00,4.984613484617398171e+00,4.984613484617398171e+00,1.157253606499919707e+00,1.157253606499919707e+00,2.379404857917614136e-01,9.058578137878825487e-01,7.950265819378848908e-01,1.779504976955845197e-02,-5.748811459156819570e-01
3.879999999999999893e+00,5.000000000000000000e+00,4.463161769141587243e+00,5.007254573904853956e+00,5.007254573904853956e+00,1.132054464372795000e+00,1.132054464372795000e+00,9.052621852286718562e-01,5.368382308584127571e-01,1.150439423510610792e+00,1.787295354154420923e-02,-2.630501918234832148e-01
3.899999999999999911e+00,5.000000000000000000e+00,4.737368515084316556e+00,5.028295147840053048e+00,5.028295147840053048e+00,1.052028696759942372e+00,1.052028696759942372e+00,3.317967882442680039e-01,2.626314849156834441e-01,6.817845531901841616e-01,1.791912162939803335e-02,-3.679068865753141737e-01
3.919999999999999929e+00,5.000000000000000000e+00,4.583588719527803335e+00,5.047146452209127609e+00,5.047146452209127609e+00,9.425652184537300915e-01,9.425652184537300915e-01,-4.260608630218037929e-02,4.164112804721966654e-01,3.335419858429179985e-01,1.794170793710078357e-02,-3.940897800821991370e-01
3.939999999999999947e+00,5.000000000000000000e+00,4.886423718190686216e+00,5.064807704816567835e+00,5.064807704816567835e+00,8.830626303720086057e-01,8.830626303720086057e-01,3.475393376365152331e-01,1.135762818093137838e-01,5.288423261996897384e-01,1.797751930722139152e-02,-1.992805078703958344e-01
3.959999999999999964e+00,5.000000000000000000e+00,5.111794823947755084e+00,5.080446674123107798e+00,5.080446674123107798e+00,7.819484653269970220e-01,7.819484653269970220e-01,-1.280790200781072308e-01,-1.117948239477550842e-01,1.442418778978284966e-01,1.798728686745699329e-02,-2.903081848433927137e-01
3.979999999999999982e+00,5.000000000000000000e+00,4.914993270080032062e+00,5.093642841911076857e+00,5.093642841911076857e+00,6.598083893984526549e-01,6.598083893984526549e-01,-4.394522939584466492e-01,8.500672991996793826e-02,-1.419794264136489681e-01,1.797767251259748539e-02,-3.154505400573952012e-01
4.000000000000000000e+00,5.000000000000000000e+00,4.836025055062211919e+00,5.105525663572000106e+00,5.105525663572000106e+00,5.941410830461753001e-01,5.941410830461753001e-01,3.135325875679328966e-03,1.639749449377880808e-01,1.079585469983592866e-01,1.798498309137060158e-02,-1.228082042140505592e-01
4.020000000000000462e+00,5.000000000000000000e+00,5.436539143838824195e+00,5.116579418453104822e+00,5.116579418453104822e+00,5.526877440552242504e-01,5.526877440552242504e-01,1.796076931366651364e-01,-4.365391438388241951e-01,2.082481800709908570e-01,1.799908493663525053e-02,-4.663957187096096080e-02
4.040000000000000036e+00,5.000000000000000000e+00,5.079260128844994782e+00,5.124791504072847559e+00,5.124791504072847559e+00,4.106042809871551236e-01,4.106042809871551236e-01,-8.681468866254671291e-01,-7.926012884499478162e-02,-5.544047126753067767e-01,1.796154257026510992e-02,-3.317037165204255733e-01
4.060000000000000497e+00,5.000000000000000000e+00,5.100701867077635399e+00,5.131908434551553988e+00,5.131908434551553988e+00,3.558465239353066356e-01,3.558465239353066356e-01,-1.369732895313298116e-01,-1.007018670776353986e-01,-1.006603636331433738e-01,1.795472619918444049e-02,-5.426765209737088869e-02
4.080000000000000071e+00,5.000000000000000000e+00,5.570958455037795076e+00,5.137996450687473349e+00,5.137996450687473349e+00,3.044008067959763641e-01,3.044008067959763641e-01,-1.586106474579958292e-01,-5.709584550377950762e-01,-1.278913711885969473e-01,1.794606583861576427e-02,-4.866534210801465310e-02
4.099999999999999645e+00,5.000000000000000000e+00,5.805140417450750157e+00,5.141524717620268525e+00,5.141524717620268525e+00,1.764133466397500016e-01,1.764133466397500016e-01,-9.754737947662870390e-01,-8.051404174507501565e-01,-7.251172378979997557e-01,1.789696341148251310e-02,-2.682535202797697860e-01
4.120000000000000107e+00,5.000000000000000000e+00,6.013514213173714040e+00,5.142081956479175098e+00,5.142081956479175098e+00,2.786194294533886340e-02,2.786194294533886340e-02,-1.309100690304361603e+00,-1.013514213173714040e+00,-1.022528330162452814e+00,1.782772133558174765e-02,-3.044000814774904806e-01
4.139999999999999680e+00,5.000000000000000000e+00,5.589746427070789281e+00,5.139410926054347684e+00,5.139410926054347684e+00,-1.335515212413597719e-01,-1.335515212413597719e-01,-1.586272698921647351e+00,-5.897464270707892808e-01,-1.287163050730616876e+00,1.774055911324880913e-02,-3.168502073042793743e-01
4.160000000000000142e+00,5.000000000000000000e+00,6.102963862058143896e+00,5.135522904853816684e+00,5.135522904853816684e+00,-1.944010600265358713e-01,-1.944010600265358713e-01,-7.420469090931207656e-01,-1.102963862058143896e+00,-7.489779623799024399e-01,1.768984092052072049e-02,-1.075878763373899760e-02
4.179999999999999716e+00,5.000000000000000000e+00,5.778476470037185564e+00,5.128731120667833210e+00,5.128731120667833210e+00,-3.395892092991601996e-01,-3.395892092991601996e-01,-1.646282552752778905e+00,-7.784764700371855639e-01,-1.400764104813842836e+00,1.759498602838371895e-02,-2.631134339673198430e-01
4.200000000000000178e+00,5.000000000000000000e+00,6.234120562978191060e+00,5.120631071375556509e+00,5.120631071375556509e+00,-4.050024646138393747e-01,-4.050024646138393747e-01,-9.937217624459518950e-01,-1.234120562978191060e+00,-9.886651169472256973e-01,1.752803705196052247e-02,-2.258468255068665775e-02
4.219999999999999751e+00,5.000000000000000000e+00,5.374295761612640554e+00,5.109755764515769627e+00,5.109755764515769627e+00,-5.437653429893414270e-01,-5.437653429893414270e-01,-1.792631248368859564e+00,-3.742957616126405540e-01,-1.567333114982302655e+00,1.742190268354439769e-02,-2.427200360701013970e-01
4.240000000000000213e+00,5.000000000000000000e+00,5.839032447937095860e+00,5.099568633985623656e+00,5.099568633985623656e+00,-5.093565265073107806e-01,-5.093565265073107806e-01,-1.996771781690346304e-01,-8.390324479370958599e-01,-4.753556172480535302e-01,1.738971324804571006e-02,2.582887258309731759e-01
4.259999999999999787e+00,5.000000000000000000e+00,5.787963921196276118e+00,5.088202435680231339e+00,5.088202435680231339e+00,-5.683099152696282630e-01,-5.683099152696282630e-01,-1.098890414130486048e+00,-7.879639211962761181e-01,-1.065571208880111698e+00,1.731755645752312139e-02,-5.063676170789754849e-02
4.280000000000000249e+00,5.000000000000000000e+00,5.963120376966383418e+00,5.075985901214902896e+00,5.075985901214902896e+00,-6.108267232664225110e-01,-6.108267232664225110e-01,-9.934779952375705214e-01,-9.631203769663834180e-01,-1.000714179919270697e+00,1.724979156030024066e-02,-1.001360687860005511e-02
4.299999999999999822e+00,5.000000000000000000e+00,6.062168436396168758e+00,5.062390553485450972e+00,5.062390553485450972e+00,-6.797673864725761739e-01,-6.797673864725761739e-01,-1.300233355327959472e+00,-1.062168436396168758e+00,-1.223162878747307003e+00,1.716696320788113281e-02,-9.423743978853346692e-02
4.320000000000000284e+00,5.000000000000000000e+00,5.840821806826131279e+00,5.047260399651047003e+00,5.047260399651047003e+00,-7.565076917201974949e-01,-7.565076917201974949e-01,-1.447170438948789828e+00,-8.408218068261312794e-01,-1.348953914223134376e+00,1.707561672235106270e-02,-1.152921414480065354e-01
4.339999999999999858e+00,5.000000000000000000e+00,6.152268082651067616e+00,5.031600632667863948e+00,5.031600632667863948e+00,-7.829883491591725919e-01,-7.829883491591725919e-01,-1.021314266109948576e+00,-1.152268082651067616e+00,-1.067843694669186716e+00,1.700330604696401529e-02,2.952612251227407225e-02
4.360000000000000320e+00,5.000000000000000000e+00,5.929436766127961889e+00,5.014345025955844193e+00,5.014345025955844193e+00,-8.627803356009779989e-01,-8.627803356009779989e-01,-1.580908213577226107e+00,-9.294367661279618886e-01,-1.463380464966855810e+00,1.690421099185602377e-02,-1.344319596022264252e-01
4.379999999999999893e+00,5.000000000000000000e+00,5.215859797137819776e+00,4.996521594335735728e+00,4.996521594335735728e+00,-8.911715810054396947e-01,-8.911715810054396947e-01,-1.146692789645594512e+00,-2.158597971378197755e-01,-1.180384692982511696e+00,1.682427942996901973e-02,1.686762390694812597e-02
4.400000000000000355e+00,5.000000000000000000e+00,5.277379618787517934e+00,4.980700170758466605e+00,4.980700170758466605e+00,-7.910711788634618991e-01,-7.910711788634618991e-01,1.098324404143385391e-01,-2.773796187875179342e-01,-2.741419423650311438e-01,1.680571548741516610e-02,3.671686672919545202e-01
4.419999999999999929e+00,5.000000000000000000e+00,5.191822353097327536e+00,4.966242671420729948e+00,4.966242671420729948e+00,-7.228749668868287293e-01,-7.228749668868287293e-01,-1.091090590971298402e-01,-1.918223530973275359e-01,-3.522721158601477831e-01,1.678186084019944041e-02,2.263811959228184956e-01
4.440000000000000391e+00,5.000000000000000000e+00,5.106893728982622171e+00,4.953179372679055170e+00,4.953179372679055170e+00,-6.531649370837543378e-01,-6.531649370837543378e-01,-2.577466885608512004e-02,-1.068937289826221715e-01,-2.436143884336059717e-01,1.676536411783307104e-02,2.010743554596877702e-01
4.459999999999999964e+00,5.000000000000000000e+00,4.925708863146506467e+00,4.941550499089707671e+00,4.941550499089707671e+00,-5.814436794673674136e-01,-5.814436794673674136e-01,6.404763908011512630e-02,7.429113685349353347e-02,-1.357550358079301633e-01,1.675617125714056604e-02,1.830465036309047167e-01
4.480000000000000426e+00,5.000000000000000000e+00,4.489165866881469569e+00,4.931743462698948477e+00,4.931743462698948477e+00,-4.903518195379441003e-01,-4.903518195379441003e-01,3.294749198268657198e-01,5.108341331185304313e-01,9.434974380393679194e-02,1.676256029490996724e-02,2.183626157280189328e-01
4.500000000000000000e+00,5.000000000000000000e+00,4.822843571145565278e+00,4.924988766115746763e+00,4.924988766115746763e+00,-3.377348291601003361e-01,-3.377348291601003361e-01,1.035818084240493375e+00,1.771564288544347221e-01,6.487593490605336743e-01,1.680649203035815969e-02,3.702522431496015898e-01
4.520000000000000462e+00,5.000000000000000000e+00,4.977965473961062592e+00,4.919579170122084122e+00,4.919579170122084122e+00,-2.704797996831329598e-01,-2.704797996831329598e-01,3.348154656095732040e-01,2.203452603893740758e-02,2.249886646451320915e-01,1.682172748323964087e-02,9.300507348120146123e-02
4.540000000000000036e+00,5.000000000000000000e+00,4.583895154924007009e+00,4.914775850566562632e+00,4.914775850566562632e+00,-2.401659777760783154e-01,-2.401659777760783154e-01,3.265841938741349815e-02,4.161048450759929906e-01,2.798384806945050651e-02,1.682172748323964087e-02,-1.214715616527664577e-02
4.560000000000000497e+00,5.000000000000000000e+00,4.943257313557951171e+00,4.911918972317215193e+00,4.911918972317215193e+00,-1.428439124673517580e-01,-1.428439124673517580e-01,7.330546753111872871e-01,5.674268644204882861e-02,5.284531532465110981e-01,1.685751249991617601e-02,1.877440095647600060e-01
4.580000000000000071e+00,5.000000000000000000e+00,4.037420221342358673e+00,4.909430550004499239e+00,4.909430550004499239e+00,-1.244211156358185771e-01,-1.244211156358185771e-01,4.138405584798002246e-02,9.625797786576413273e-01,7.206321178140201456e-02,1.686239237095019106e-02,-4.754154830437218315e-02
4.600000000000000533e+00,5.000000000000000000e+00,7.685389372018326171e+00,4.910505468485529157e+00,4.910505468485529157e+00,5.374592405150564745e-02,5.374592405150564745e-02,1.657249281237423766e+00,-2.685389372018326171e+00,1.222476318895204583e+00,1.694517423191474817e-02,4.178277881103044655e-01
4.620000000000000107e+00,5.000000000000000000e+00,4.005851719086205520e+00,4.901637016204302810e+00,4.901637016204302810e+00,-4.434226140613220513e-01,-4.434226140613220513e-01,-4.917939457076771603e+00,9.941482809137944798e-01,-3.410444502463274130e+00,1.671423074592117211e-02,-1.524209185359418406e+00
4.639999999999999680e+00,5.000000000000000000e+00,4.387028153039203460e+00,4.897745071882533274e+00,4.897745071882533274e+00,-1.945972160884696933e-01,-1.945972160884696933e-01,2.044831365667201695e+00,6.129718469607965403e-01,1.262568316760519060e+00,1.679972749807975840e-02,7.654633214086028481e-01
4.660000000000000142e+00,5.000000000000000000e+00,4.251754253884707957e+00,4.896524972292129796e+00,4.896524972292129796e+00,-6.100497952016681324e-02,-6.100497952016681324e-02,1.141325149594559107e+00,7.482457461152920430e-01,7.784742456402116151e-01,1.685244307691838653e-02,3.459984608774290260e-01
4.679999999999999716e+00,5.000000000000000000e+00,4.104295210366180946e+00,4.897980391089108210e+00,4.897980391089108210e+00,7.277093984891430667e-02,7.277093984891430667e-02,1.276754214170644275e+00,8.957047896338190540e-01,9.502720975664209480e-01,1.691679221108430275e-02,3.095653243931391074e-01
4.700000000000000178e+00,5.000000000000000000e+00,4.344726165027885223e+00,4.902179606479199592e+00,4.902179606479199592e+00,2.099607695045595801e-01,2.099607695045595801e-01,1.444669236405367041e+00,6.552738349721147770e-01,1.137545082834950261e+00,1.699382282299281149e-02,2.901303307474238369e-01
4.719999999999999751e+00,5.000000000000000000e+00,4.073672059799760881e+00,4.907824109456059958e+00,4.907824109456059958e+00,2.822251488430090327e-01,2.822251488430090327e-01,9.326045628890541339e-01,9.263279402002391194e-01,8.321977704145857579e-01,1.705017637280041229e-02,8.335661610166797408e-02
4.740000000000000213e+00,5.000000000000000000e+00,4.504590320922099878e+00,4.915677963935843664e+00,4.915677963935843664e+00,3.926927239891816468e-01,3.926927239891816468e-01,1.386900900304735007e+00,4.954096790779001225e-01,1.176436484054303788e+00,1.712984057565763302e-02,1.933345756747735233e-01
4.759999999999999787e+00,5.000000000000000000e+00,4.190146576458207761e+00,4.923880592261990152e+00,4.923880592261990152e+00,4.101314163073043195e-01,4.101314163073043195e-01,5.670796471704082631e-01,8.098534235417922389e-01,6.291702924289331866e-01,1.717244580805833351e-02,-7.926309106658330217e-02
4.780000000000000249e+00,5.000000000000000000e+00,4.316433387503238350e+00,4.933556687279715192e+00,4.933556687279715192e+00,4.838047508862707846e-01,4.838047508862707846e-01,1.146864762096968970e+00,6.835666124967616497e-01,1.028513847898076206e+00,1.724209320248292626e-02,1.011088209964099427e-01
4.799999999999999822e+00,5.000000000000000000e+00,4.113855051152146558e+00,4.944051804436866426e+00,4.944051804436866426e+00,5.247558578575544086e-01,5.247558578575544086e-01,8.933158205991067469e-01,8.861449488478534420e-01,8.681295978708872818e-01,1.730087993115764916e-02,7.885342797061725695e-03
4.820000000000000284e+00,5.000000000000000000e+00,4.271254067225260798e+00,4.955995779728090689e+00,4.955995779728090689e+00,5.971987645612308881e-01,5.971987645612308881e-01,1.249184924894319426e+00,7.287459327747392024e-01,1.125404085036773916e+00,1.737708839675856584e-02,1.064037514607869273e-01
4.839999999999999858e+00,5.000000000000000000e+00,3.804198618892046024e+00,4.968623447512571012e+00,4.968623447512571012e+00,6.313833892240113821e-01,6.313833892240113821e-01,9.390450111890358276e-01,1.195801381107953976e+00,9.255073346239187648e-01,1.743976054697719477e-02,-3.902083981860038353e-03
4.860000000000000320e+00,5.000000000000000000e+00,3.620699189405208518e+00,4.983520493534514095e+00,4.983520493534514095e+00,7.448523010971594971e-01,7.448523010971594971e-01,1.766072507955493087e+00,1.379300810594791482e+00,1.518667754007101633e+00,1.754259946575247725e-02,2.298621544826388863e-01
4.879999999999999893e+00,5.000000000000000000e+00,5.043432096602859183e+00,5.000971153899889110e+00,5.000971153899889110e+00,8.725330182687576208e-01,8.725330182687576208e-01,2.021659472813141178e+00,-4.343209660285918261e-02,1.751712029455385178e+00,1.766121933546362793e-02,2.522862240222922825e-01
4.900000000000000355e+00,5.000000000000000000e+00,4.589009847922656427e+00,5.015537911880088906e+00,5.015537911880088906e+00,7.283378990099825812e-01,7.283378990099825812e-01,-5.694181743189928868e-01,4.109901520773435735e-01,-5.515876268563116303e-02,1.766121933546362793e-02,-5.319206309688253587e-01
4.919999999999999929e+00,5.000000000000000000e+00,4.295590430525226822e+00,5.029435217853850837e+00,5.029435217853850837e+00,6.948652986881175275e-01,6.948652986881175275e-01,3.936118957913318783e-01,7.044095694747731784e-01,5.219574931382263694e-01,1.769656448854228098e-02,-1.460421618354367790e-01
4.940000000000000391e+00,5.000000000000000000e+00,4.866109417153383632e+00,5.043855294537284095e+00,5.043855294537284095e+00,7.210038341716651367e-01,7.210038341716651367e-01,9.562506535235932859e-01,1.338905828466163683e-01,8.946001532329619366e-01,1.775714371151711213e-02,4.389335657911419553e-02
4.959999999999999964e+00,5.000000000000000000e+00,4.793224248515206121e+00,5.056702196737936639e+00,5.056702196737936639e+00,6.423451100326388330e-01,6.423451100326388330e-01,-6.558340721859745592e-02,2.067757514847938793e-01,1.700410402152027767e-01,1.776865830164191945e-02,-2.533931057354421590e-01
4.980000000000000426e+00,5.000000000000000000e+00,4.881733644119376159e+00,5.068543035289262200e+00,5.068543035289262200e+00,5.920419275662710534e-01,5.920419275662710534e-01,1.393132853689607042e-01,1.182663558806238413e-01,2.626052043856882401e-01,1.778644101626961072e-02,-1.410783600329971188e-01
5.000000000000000000e+00,5.000000000000000000e+00,4.980658401656762990e+00,5.079250114691169493e+00,5.079250114691169493e+00,5.353539700953732217e-01,5.353539700953732217e-01,2.516235285729295779e-02,1.934159834323700977e-02,1.501982719683922773e-01,1.779661192287534596e-02,-1.428325310339746690e-01
5.020000000000000462e+00,5.000000000000000000e+00,5.188722337632928117e+00,5.088672712434568979e+00,5.088672712434568979e+00,4.711298871699744484e-01,4.711298871699744484e-01,-1.068868591586145667e-01,-1.887223376329281166e-01,2.456382989591100394e-02,1.779661192287534596e-02,-1.492473009774009096e-01
5.040000000000000036e+00,5.000000000000000000e+00,5.415845523522752281e+00,5.096293078528043807e+00,5.096293078528043807e+00,3.810183046737479762e-01,3.810183046737479762e-01,-4.299859377922906623e-01,-4.158455235227522806e-01,-2.396773687938187070e-01,1.778038180183891259e-02,-2.080889508003108679e-01
5.060000000000000497e+00,5.000000000000000000e+00,5.236031358393687718e+00,5.101613110396330697e+00,5.101613110396330697e+00,2.660015934143302174e-01,2.660015934143302174e-01,-7.691488079204295003e-01,-2.360313583936877180e-01,-5.281238148738953697e-01,1.774461908681595687e-02,-2.587696121333500354e-01
5.080000000000000071e+00,5.000000000000000000e+00,5.086963703695635886e+00,5.105653885519730650e+00,5.105653885519730650e+00,2.020387561699911738e-01,2.020387561699911738e-01,-3.736267790290601631e-01,-8.696370369563588554e-02,-2.997598251599833952e-01,1.772432038999410125e-02,-9.159127425907084841e-02
5.100000000000000533e+00,5.000000000000000000e+00,5.782489865671561091e+00,5.109125372606542648e+00,5.109125372606542648e+00,1.735743543406219613e-01,1.735743543406219613e-01,-8.260526212370108978e-02,-7.824898656715610912e-01,-1.104439036934575791e-01,1.771684151147627506e-02,1.012180005828021423e-02
5.120000000000000107e+00,5.000000000000000000e+00,6.063846451261364123e+00,5.109618912283387715e+00,5.109618912283387715e+00,2.467698384225289199e-02,2.467698384225289199e-02,-1.315399350643068566e+00,-1.063846451261364123e+00,-9.937621294028825547e-01,1.764954738302852016e-02,-3.392867686232145519e-01
5.139999999999999680e+00,5.000000000000000000e+00,6.331402353905744462e+00,5.106640811484201237e+00,5.106640811484201237e+00,-1.489050399593408458e-01,-1.489050399593408458e-01,-1.711143254173684403e+00,-1.331402353905744462e+00,-1.351084993101932419e+00,1.755805658822004456e-02,-3.776163176599721116e-01
5.160000000000000142e+00,5.000000000000000000e+00,5.381287005791483224e+00,5.099818497374226212e+00,5.099818497374226212e+00,-3.411157054987460358e-01,-3.411157054987460358e-01,-2.071011695353393023e+00,-3.812870057914832245e-01,-1.690880989460295414e+00,1.744355598578415170e-02,-3.975742618788818961e-01
5.179999999999999716e+00,5.000000000000000000e+00,5.433721920459259280e+00,5.093134478131235987e+00,5.093134478131235987e+00,-3.342009621494927418e-01,-3.342009621494927418e-01,-2.719682720062129855e-01,-4.337219204592592803e-01,-4.842344973551837017e-01,1.741076530328608540e-02,1.948554600456846586e-01
5.200000000000000178e+00,5.000000000000000000e+00,8.953804698566084852e+00,5.086272526534069804e+00,5.086272526534069804e+00,-3.430975798583140723e-01,-3.430975798583140723e-01,-4.231671392377059915e-01,-3.953804698566084852e+00,-5.508268389832593481e-01,1.737346521812659084e-02,1.102862345274267936e-01
5.219999999999999751e+00,5.000000000000000000e+00,5.965360207007978310e+00,5.066736571319633953e+00,5.066736571319633953e+00,-9.767977607217706026e-01,-9.767977607217706026e-01,-6.680099388492878987e+00,-9.653602070079783104e-01,-5.021331967178928046e+00,1.703343801404990851e-02,-1.675800859328000492e+00
5.240000000000000213e+00,5.000000000000000000e+00,5.641858675534074941e+00,5.047366467045447003e+00,5.047366467045447003e+00,-9.685052137093483893e-01,-9.685052137093483893e-01,-8.938722905975486910e-01,-6.418586755340749406e-01,-1.226007462900132516e+00,1.695041703624722285e-02,3.151847552663364915e-01
5.259999999999999787e+00,5.000000000000000000e+00,6.136087440539572668e+00,5.029100308779923090e+00,5.029100308779923090e+00,-9.133079132761819929e-01,-9.133079132761819929e-01,-4.165322093776844259e-01,-1.136087440539572668e+00,-8.151605179282751523e-01,1.689521719015129111e-02,3.817330913604394249e-01
5.280000000000000249e+00,5.000000000000000000e+00,5.639725781023807727e+00,5.009850873747280886e+00,5.009850873747280886e+00,-9.624717516321060762e-01,-9.624717516321060762e-01,-1.404946296835422492e+00,-6.397257810238077269e-01,-1.442831049485257200e+00,1.679751367026488876e-02,2.108723897956982229e-02
5.299999999999999822e+00,5.000000000000000000e+00,5.769394961825727641e+00,4.991458862076057379e+00,4.991458862076057379e+00,-9.196005835611543722e-01,-9.196005835611543722e-01,-5.337600709225891471e-01,-7.693949618257276413e-01,-8.124517419002358354e-01,1.674249725309684064e-02,2.619491737245498442e-01
5.320000000000000284e+00,5.000000000000000000e+00,5.941084894481542200e+00,4.973222719366627409e+00,4.973222719366627409e+00,-9.118071354714855081e-01,-9.118071354714855081e-01,-8.416661026644653987e-01,-9.410848944815422001e-01,-9.771316015186740644e-01,1.667632928637982972e-02,1.187891695678287840e-01
5.339999999999999858e+00,5.000000000000000000e+00,5.934145926778870539e+00,4.954448327752598580e+00,4.954448327752598580e+00,-9.387195807014589999e-01,-9.387195807014589999e-01,-1.180931587771219871e+00,-9.341459267788705390e-01,-1.195177815991558701e+00,1.659539598545441835e-02,-2.349167765115484086e-03
5.360000000000000320e+00,5.000000000000000000e+00,5.621959443534786161e+00,4.935215297141786195e+00,4.935215297141786195e+00,-9.616515305406195813e-01,-9.616515305406195813e-01,-1.168039079093064592e+00,-6.219594435347861605e-01,-1.186365327009165638e+00,1.651505943575143701e-02,1.811188480349648112e-03
5.379999999999999893e+00,5.000000000000000000e+00,5.516543476933893686e+00,4.916672189148507677e+00,4.916672189148507677e+00,-9.271553996639347872e-01,-9.271553996639347872e-01,-6.166902217737721958e-01,-5.165434769338936860e-01,-7.898884932891784283e-01,1.646157092360744575e-02,1.567367005917987832e-01
5.400000000000000355e+00,5.000000000000000000e+00,5.477624262581010761e+00,4.899028631503076880e+00,4.899028631503076880e+00,-8.821778822715363733e-01,-8.821778822715363733e-01,-4.773802257399502036e-01,-4.776242625810107612e-01,-6.560102157060450079e-01,1.641714818459113004e-02,1.622128417815036083e-01
5.419999999999999929e+00,5.000000000000000000e+00,4.891977653411186289e+00,4.882234877656219219e+00,4.882234877656219219e+00,-8.396876923428913120e-01,-8.396876923428913120e-01,-4.572759829850862046e-01,1.080223465888137113e-01,-6.065828134778836755e-01,1.637607249800916362e-02,1.329307579947882345e-01
5.440000000000000391e+00,5.000000000000000000e+00,5.716876051729706809e+00,4.868197053763148041e+00,4.868197053763148041e+00,-7.018911946535488777e-01,-7.018911946535488777e-01,5.382772845505335857e-01,-7.168760517297068091e-01,1.371883801677934167e-01,1.638536241981580072e-02,3.847035419629243336e-01
5.459999999999999964e+00,5.000000000000000000e+00,5.396595294464491488e+00,4.853491780664172417e+00,4.853491780664172417e+00,-7.352636549487876483e-01,-7.352636549487876483e-01,-1.035615797605936805e+00,-3.965952944644914879e-01,-9.104325856967276920e-01,1.632371107936704535e-02,-1.415069229885761448e-01
5.480000000000000426e+00,5.000000000000000000e+00,7.602955005385079623e+00,4.839403151976974904e+00,4.839403151976974904e+00,-7.044314343598876427e-01,-7.044314343598876427e-01,-4.269414490597871481e-01,-2.602955005385079623e+00,-5.036760239699041852e-01,1.628960388404309886e-02,6.044497102607390704e-02
5.500000000000000000e+00,5.000000000000000000e+00,4.296014795998234881e+00,4.818031100631685604e+00,4.818031100631685604e+00,-1.068602567264466119e+00,-1.068602567264466119e+00,-4.346142763405672405e+00,7.039852040017651191e-01,-3.305752856839051290e+00,1.606574975357998036e-02,-1.056455656320200998e+00
5.520000000000000462e+00,5.000000000000000000e+00,4.530456685417487250e+00,4.802431303953753172e+00,4.802431303953753172e+00,-7.799898338966320122e-01,-7.799898338966320122e-01,1.817524766413873838e+00,4.695433145825127497e-01,8.940612090822417368e-01,1.612629248112413052e-02,9.073372648505080296e-01
5.540000000000000036e+00,5.000000000000000000e+00,1.705476522191139210e+00,4.790653228357994564e+00,4.790653228357994564e+00,-5.889037797879150826e-01,-5.889037797879150826e-01,1.130870707190537505e+00,3.294523477808860790e+00,5.963200095197912498e-01,1.616667320617822673e-02,5.183840244645678830e-01
5.560000000000000497e+00,5.000000000000000000e+00,4.576878481825501943e+00,4.791993367836720807e+00,4.791993367836720807e+00,6.700697393632049081e-02,6.700697393632049081e-02,5.970203757454441096e+00,4.231215181744980569e-01,4.184044816817253043e+00,1.645000222526978723e-02,1.769708938411918675e+00
5.580000000000000071e+00,5.000000000000000000e+00,4.201476750478521538e+00,4.793924870967070540e+00,4.793924870967070540e+00,9.657515651747602958e-02,9.657515651747602958e-02,3.626887997478758230e-01,7.985232495214784620e-01,5.373643280816124967e-01,1.648639067583279258e-02,-1.911619190095694698e-01
5.600000000000000533e+00,5.000000000000000000e+00,4.133189441589088631e+00,4.797830856403328070e+00,4.797830856403328070e+00,1.952992718128950811e-01,1.952992718128950811e-01,1.083816309471666850e+00,8.668105584109113693e-01,1.014124526892277611e+00,1.655506367529164038e-02,5.313671890409760179e-02
5.620000000000000107e+00,5.000000000000000000e+00,4.134345618573845194e+00,4.803723606899209742e+00,4.803723606899209742e+00,2.946375247941034337e-01,2.946375247941034337e-01,1.188681801624978274e+00,8.656543814261548064e-01,1.100849409181857474e+00,1.662960938331497704e-02,7.120278305980590194e-02
5.639999999999999680e+00,5.000000000000000000e+00,4.625797191142466680e+00,4.811357784929652937e+00,4.811357784929652937e+00,3.817089015221720727e-01,3.817089015221720727e-01,1.165351292074789491e+00,3.742028088575333200e-01,1.099381064411216524e+00,1.670405566011762613e-02,4.926617200345536490e-02
5.660000000000000142e+00,5.000000000000000000e+00,3.694577058386481649e+00,4.818791979640280054e+00,4.818791979640280054e+00,3.717097355313540574e-01,3.717097355313540574e-01,2.817172416139920310e-01,1.305422941613518351e+00,4.752375672490673497e-01,1.673623710167937428e-02,-2.102565627367547207e-01
5.679999999999999716e+00,5.000000000000000000e+00,4.117812753773975487e+00,4.829465362222885361e+00,4.829465362222885361e+00,5.336691291302765316e-01,5.336691291302765316e-01,1.991303671520578522e+00,8.821872462260245129e-01,1.657887135849168248e+00,1.684850347465813650e-02,3.165680321967522248e-01
5.700000000000000178e+00,5.000000000000000000e+00,4.119029854693175174e+00,4.841367663388269627e+00,4.841367663388269627e+00,5.951150582692128488e-01,5.951150582692128488e-01,1.148128420519639370e+00,8.809701453068248256e-01,1.120377802707051229e+00,1.692437157783357321e-02,1.082624623475464398e-02
5.719999999999999751e+00,5.000000000000000000e+00,4.538246223523392686e+00,4.854365343388428400e+00,4.854365343388428400e+00,6.498840000079479928e-01,6.498840000079479928e-01,1.142804475656564289e+00,4.617537764766073138e-01,1.118832084539667537e+00,1.700013501032995866e-02,6.972256106566807055e-03
